,date_time,id,number
350000,2017-01-14 23:28:21,960111FF01FF10DB,32.119999
351034,2017-01-15 00:28:24,960111FF01FF10DB,27.440001000000002
352059,2017-01-15 01:28:34,960111FF01FF10DB,24.24
353125,2017-01-15 02:28:35,960111FF01FF10DB,23.52
354135,2017-01-15 03:28:36,960111FF01FF10DB,23.040001
355069,2017-01-15 04:28:40,960111FF01FF10DB,23.639999
356042,2017-01-15 05:28:41,960111FF01FF10DB,22.0
356988,2017-01-15 06:29:10,960111FF01FF10DB,20.32
357967,2017-01-15 07:29:18,960111FF01FF10DB,17.959999
359057,2017-01-15 08:29:21,960111FF01FF10DB,46.080002
360397,2017-01-15 09:29:26,960111FF01FF10DB,52.68
361601,2017-01-15 10:29:29,960111FF01FF10DB,55.68
362792,2017-01-15 11:29:44,960111FF01FF10DB,50.720001
363948,2017-01-15 12:30:10,960111FF01FF10DB,50.279999
365058,2017-01-15 13:30:13,960111FF01FF10DB,58.720001
366282,2017-01-15 14:30:39,960111FF01FF10DB,54.759997999999996
367644,2017-01-15 15:30:45,960111FF01FF10DB,59.639998999999996
368934,2017-01-15 16:30:47,960111FF01FF10DB,67.040001
370187,2017-01-15 17:31:07,960111FF01FF10DB,52.880001
371538,2017-01-15 18:31:09,960111FF01FF10DB,56.16
372893,2017-01-15 19:31:37,960111FF01FF10DB,62.439999
374209,2017-01-15 20:31:44,960111FF01FF10DB,61.52
375373,2017-01-15 21:32:12,960111FF01FF10DB,55.080002
376523,2017-01-15 22:32:22,960111FF01FF10DB,38.200001
377725,2017-01-15 23:32:32,960111FF01FF10DB,29.0
378854,2017-01-16 00:32:46,960111FF01FF10DB,26.040001
380044,2017-01-16 01:33:00,960111FF01FF10DB,25.719998999999998
381212,2017-01-16 02:32:56,960111FF01FF10DB,25.799999
382384,2017-01-16 03:33:07,960111FF01FF10DB,26.280001000000002
383502,2017-01-16 04:33:08,960111FF01FF10DB,25.799999
384608,2017-01-16 05:33:15,960111FF01FF10DB,24.559998999999998
385700,2017-01-16 06:33:35,960111FF01FF10DB,29.040001
386844,2017-01-16 07:33:42,960111FF01FF10DB,26.719998999999998
388152,2017-01-16 08:33:46,960111FF01FF10DB,53.959998999999996
389692,2017-01-16 09:33:49,960111FF01FF10DB,60.040001000000004
391225,2017-01-16 10:34:00,960111FF01FF10DB,71.279999
392686,2017-01-16 11:34:04,960111FF01FF10DB,56.84
394063,2017-01-16 12:34:14,960111FF01FF10DB,58.68
395473,2017-01-16 13:34:19,960111FF01FF10DB,60.400002
396904,2017-01-16 14:34:24,960111FF01FF10DB,69.480003
398295,2017-01-16 15:34:36,960111FF01FF10DB,69.440002
399872,2017-01-16 16:34:42,960111FF01FF10DB,70.91999799999999
401227,2017-01-16 17:34:49,960111FF01FF10DB,61.16
402561,2017-01-16 18:34:52,960111FF01FF10DB,64.32
403913,2017-01-16 19:35:05,960111FF01FF10DB,63.959998999999996
405234,2017-01-16 20:35:23,960111FF01FF10DB,52.400002
406548,2017-01-16 21:35:37,960111FF01FF10DB,41.799999
407812,2017-01-16 22:35:45,960111FF01FF10DB,31.16
409089,2017-01-16 23:35:53,960111FF01FF10DB,28.799999
410363,2017-01-17 00:36:19,960111FF01FF10DB,25.6
411561,2017-01-17 01:36:31,960111FF01FF10DB,25.559998999999998
412646,2017-01-17 02:36:36,960111FF01FF10DB,25.879998999999998
413734,2017-01-17 03:36:48,960111FF01FF10DB,26.0
414907,2017-01-17 04:36:58,960111FF01FF10DB,25.16
416027,2017-01-17 05:37:04,960111FF01FF10DB,23.280001000000002
417103,2017-01-17 06:37:10,960111FF01FF10DB,28.559998999999998
418196,2017-01-17 07:37:21,960111FF01FF10DB,22.24
419526,2017-01-17 08:37:29,960111FF01FF10DB,60.360001000000004
420913,2017-01-17 09:37:34,960111FF01FF10DB,68.800003
422315,2017-01-17 10:37:42,960111FF01FF10DB,65.720001
423898,2017-01-17 11:37:53,960111FF01FF10DB,62.84
425221,2017-01-17 12:37:59,960111FF01FF10DB,64.08000200000001
426500,2017-01-17 13:38:05,960111FF01FF10DB,70.360001
427823,2017-01-17 14:38:16,960111FF01FF10DB,65.0
429127,2017-01-17 15:38:20,960111FF01FF10DB,85.800003
430588,2017-01-17 16:38:24,960111FF01FF10DB,60.52
431964,2017-01-17 17:38:31,960111FF01FF10DB,65.599998
433267,2017-01-17 18:38:42,960111FF01FF10DB,60.080002
434601,2017-01-17 19:39:00,960111FF01FF10DB,64.639999
435892,2017-01-17 20:39:07,960111FF01FF10DB,48.759997999999996
437118,2017-01-17 21:39:14,960111FF01FF10DB,30.4
438199,2017-01-17 22:39:17,960111FF01FF10DB,30.440001000000002
439280,2017-01-17 23:39:28,960111FF01FF10DB,24.52
440398,2017-01-18 00:39:32,960111FF01FF10DB,25.639999
441556,2017-01-18 01:39:55,960111FF01FF10DB,24.360001
442719,2017-01-18 02:40:07,960111FF01FF10DB,24.08
443836,2017-01-18 03:40:10,960111FF01FF10DB,24.040001
444937,2017-01-18 04:40:11,960111FF01FF10DB,24.48
446013,2017-01-18 05:40:16,960111FF01FF10DB,22.879998999999998
447159,2017-01-18 06:40:22,960111FF01FF10DB,30.959999
448359,2017-01-18 07:40:33,960111FF01FF10DB,27.08
449766,2017-01-18 08:40:41,960111FF01FF10DB,55.880001
451193,2017-01-18 09:40:43,960111FF01FF10DB,72.68
452612,2017-01-18 10:40:49,960111FF01FF10DB,59.959998999999996
454181,2017-01-18 11:40:58,960111FF01FF10DB,57.599998
455614,2017-01-18 12:41:17,960111FF01FF10DB,62.880001
456949,2017-01-18 13:41:23,960111FF01FF10DB,66.160004
458387,2017-01-18 14:41:29,960111FF01FF10DB,60.439999
459802,2017-01-18 15:41:38,960111FF01FF10DB,66.839996
461251,2017-01-18 16:41:43,960111FF01FF10DB,55.360001000000004
462607,2017-01-18 17:41:55,960111FF01FF10DB,63.400002
463785,2017-01-18 18:41:52,960111FF01FF10DB,67.400002
465103,2017-01-18 19:42:16,960111FF01FF10DB,76.480003
466342,2017-01-18 20:42:45,960111FF01FF10DB,51.720001
467501,2017-01-18 21:43:19,960111FF01FF10DB,35.119999
468597,2017-01-18 22:43:32,960111FF01FF10DB,27.799999
469681,2017-01-18 23:43:38,960111FF01FF10DB,26.639999
470746,2017-01-19 00:43:41,960111FF01FF10DB,23.639999
